id,name,email,age,year_of_study,shirt_size,university,dietary_restrictions,programming_skills,experience_level,hackathons_done,interests,preferred_role,interest_in_challenges,preferred_languages,friend_registration,preferred_team_size,availability,Tryhard,Learner,Rookie,Portfolio
6f35e869-d4d7-4ca4-9094-46051b4622e0,Camille Winston,camille_winston@outlook.com,20,2nd year,M,Sorbonne University,None,"{'Python': 3, 'Blockchain': 1, 'SQL': 4}",Beginner,1,"['Lifehacks', 'Databases', 'Communication', 'Enterprise', 'Design', 'AR/VR']",Visualization,"['AED Challenge', 'Mango Challenge', 'Restb.ai Challenge']","['English', 'French']",[],4,"{'Saturday morning': True, 'Saturday afternoon': True, 'Saturday night': True, 'Sunday morning': True, 'Sunday afternoon': True}",0.025010862436974264,0.08366359536541093,0.0,0.06375784205697974
fd312cad-8476-4fe7-883d-ba43f55271fc,Alexandra García,alexandra_garca@outlook.com,21,4th year,M,Universidad de Granada,Gluten-free,"{'Natural Language Processing': 5, 'UI/UX Design': 3, 'Android Development': 4, 'AWS/Azure/GCP': 6, 'PostgreSQL': 7, 'Agile Methodology': 6, 'TypeScript': 6, 'Java': 4}",Intermediate,1,"['Blockchain', 'Machine Learning/AI', 'Lifehacks', 'Health']",Analysis,"['Restb.ai Challenge', 'Mango Challenge', 'AED Challenge']","['English', 'Spanish']",[],4,"{'Saturday morning': True, 'Saturday afternoon': True, 'Saturday night': False, 'Sunday morning': True, 'Sunday afternoon': True}",0.023506947233925556,0.006624106199967083,0.0,0.0
04fe4606-7da3-4a83-9bc1-e31fc02fdd8a,Vicenta Mira,vicenta_mira@outlook.com,24,Masters,M,Universitat de Barcelona (UB),None,"{'Python': 5, 'Figma': 5, 'IoT': 5, 'Flutter': 3, 'Blockchain': 8, 'Java': 4, 'Git': 8, 'Go': 9, 'React Native': 6, 'iOS Development': 9, 'UI/UX Design': 6, 'PyTorch': 7}",Advanced,5,"['Communication', 'Machine Learning/AI', 'Gaming', 'IoT', 'Web', 'Databases', 'Enterprise', 'Cybersecurity', 'AR/VR']",Analysis,"['AED Challenge', 'Restb.ai Challenge', 'Mango Challenge']","['English', 'Catalan']",[],4,"{'Saturday morning': True, 'Saturday afternoon': True, 'Saturday night': True, 'Sunday morning': True, 'Sunday afternoon': True}",0.04190526552161061,0.0,0.0,0.017514233963303576
e0a63ec5-36ec-44c4-b5d9-48b8787e07c7,Ana Sofía Rodríguez,ana_sofa_rodrguez@outlook.com,21,4th year,S,Universidad de Salamanca,None,"{'SQL': 5, 'Python': 9, 'Android Development': 6, 'JavaScript': 6, 'Computer Vision': 5, 'Flutter': 3, 'Java': 5, 'TensorFlow': 5, 'Data Visualization': 8, 'HTML/CSS': 5, 'Data Analysis': 3, 'MongoDB': 8}",Advanced,4,"['Health', 'Design', 'Cybersecurity']",Development,"['Mango Challenge', 'AED Challenge', 'Restb.ai Challenge']",['Spanish'],[],4,"{'Saturday morning': True, 'Saturday afternoon': True, 'Saturday night': True, 'Sunday morning': True, 'Sunday afternoon': True}",0.07361441844002924,0.01318510248113448,0.0,0.0
5ce46623-1009-4c3a-a4ce-b8753b42c248,Sofia Casanovas,sofia_casanovas@gmail.com,21,3rd year,M,Universitat Pompeu Fabra (UPF),None,"{'iOS Development': 7, 'Flutter': 3, 'IoT': 7, 'Git': 5, 'Agile Methodology': 5, 'Android Development': 4, 'MongoDB': 4}",Intermediate,2,"['Gaming', 'Robotic Process Automation', 'DevOps', 'Communication', 'Web', 'Lifehacks', 'Health']",Development,"['Mango Challenge', 'Restb.ai Challenge', 'AED Challenge']","['English', 'Catalan', 'Spanish']",[],4,"{'Saturday morning': True, 'Saturday afternoon': True, 'Saturday night': True, 'Sunday morning': True, 'Sunday afternoon': False}",0.026866478127913724,0.021394209846680577,0.028423772788822847,0.018016350663381597
94816d46-f069-4b38-bd5f-4c4379f93f27,Heidi von Müller,heidi_von_mller@gmail.com,21,3rd year,S,RWTH Aachen University,Vegan,"{'Data Visualization': 2, 'Blockchain': 5, 'HTML/CSS': 3, 'Flutter': 5, 'PostgreSQL': 6, 'IoT': 3, 'Rust': 5}",Intermediate,4,"['Social Good', 'Lifehacks', 'Productivity', 'Databases', 'E-commerce/Retail']",Analysis,"['Mango Challenge', 'AED Challenge', 'Restb.ai Challenge']","['English', 'German']",[],4,"{'Saturday morning': True, 'Saturday afternoon': True, 'Saturday night': True, 'Sunday morning': True, 'Sunday afternoon': True}",0.008176883795109202,0.002788365935157693,0.02597687080149248,0.0
ddf48d89-b710-4bd5-8fbd-ae7e5e60fdd0,Sofia Elisa García,sofia_elisa_garca@gmail.com,19,2nd year,S,Universidad de Sevilla,None,"{'JavaScript': 4, 'Docker': 2, 'Go': 4, 'UI/UX Design': 5}",Intermediate,5,"['AR/VR', 'Gaming', 'Voice skills', 'DevOps']",Development,"['Mango Challenge', 'AED Challenge', 'Restb.ai Challenge']","['English', 'Spanish']",[],4,"{'Saturday morning': True, 'Saturday afternoon': True, 'Saturday night': True, 'Sunday morning': True, 'Sunday afternoon': True}",0.009599065368860486,0.016366691489422738,0.0,0.019329163560267107
2a4877f6-c699-46a6-971f-1d1c75977ae8,Eva Sophia Müller,eva_sophia_mller@gmail.com,21,3rd year,M,Universidad de Valencia,None,"{'Android Development': 4, 'C++': 3, 'Blockchain': 6, 'MongoDB': 7}",Intermediate,4,"['Design', 'Communication', 'Music/Art', 'Education']",Analysis,"['AED Challenge', 'Restb.ai Challenge', 'Mango Challenge']","['English', 'Spanish', 'German']","['13a8194a-79a9-4004-8711-e6d89efa0014', 'cda2fafe-4b1e-4581-9fe0-1fb6d3e79aa3']",2,"{'Saturday morning': True, 'Saturday afternoon': True, 'Saturday night': True, 'Sunday morning': True, 'Sunday afternoon': True}",0.008543963289734304,0.0058270844456863955,0.027143033467452934,0.017204556645268168
e3004c14-7f18-4b9f-99b9-1589c6816479,Aurélie Windsor,aurlie_windsor@yahoo.com,18,2nd year,M,École Polytechnique,None,"{'Go': 6, 'JavaScript': 5, 'Docker': 2, 'Figma': 4, 'PostgreSQL': 3, 'Data Visualization': 5, 'Rust': 7, 'AWS/Azure/GCP': 4}",Intermediate,3,"['Robotic Process Automation', 'Web', 'Productivity', 'Cybersecurity', 'Health', 'E-commerce/Retail', 'Blockchain']",Design,"['Mango Challenge', 'AED Challenge', 'Restb.ai Challenge']","['English', 'French']",[],4,"{'Saturday morning': True, 'Saturday afternoon': True, 'Saturday night': True, 'Sunday morning': True, 'Sunday afternoon': True}",0.0,0.007859644686422435,0.03661086444761884,0.0
e62018de-de01-45a0-9b85-ea488d6dfa14,Sofía Elizabeth Parker,sofa_elizabeth_parker@gmail.com,20,3rd year,M,Universidad de Valencia,None,"{'TypeScript': 6, 'AWS/Azure/GCP': 6, 'MongoDB': 6, 'Data Visualization': 6, 'TensorFlow': 6, 'SQL': 5, 'C++': 2, 'Figma': 7, 'iOS Development': 3}",Intermediate,3,"['E-commerce/Retail', 'Social Good', 'Databases']",Don't know,"['AED Challenge', 'Restb.ai Challenge', 'Mango Challenge']","['English', 'Spanish']",[],4,"{'Saturday morning': True, 'Saturday afternoon': True, 'Saturday night': True, 'Sunday morning': True, 'Sunday afternoon': True}",0.020664610837381168,0.035756007088345254,0.0,0.01755945038225947
cfc1d014-515c-4d65-ada3-fee200cfd9af,Emily Rachel Wells,emily_rachel_wells@gmail.com,18,1st year,M,Universitat Politècnica de Catalunya (UPC),None,"{'Machine Learning': 1, 'React': 4}",Beginner,0,"['AR/VR', 'Machine Learning/AI', 'Quantum', 'Communication', 'Health', 'Voice skills', 'Social Good']",Development,"['Mango Challenge', 'Restb.ai Challenge', 'AED Challenge']",['English'],[],4,"{'Saturday morning': True, 'Saturday afternoon': True, 'Saturday night': True, 'Sunday morning': True, 'Sunday afternoon': False}",0.0,0.06189783249732824,0.12588948828787758,0.0
86e21349-d28f-42ae-8a69-b60c8ef1d254,Sofia García Ventura,sofia_garca_ventura@gmail.com,18,2nd year,M,Universitat Politècnica de Catalunya (UPC),None,"{'Data Visualization': 2, 'MongoDB': 6, 'Natural Language Processing': 7, 'Java': 7, 'Rust': 6, 'Figma': 6, 'UI/UX Design': 7, 'Git': 7, 'HTML/CSS': 5}",Intermediate,3,"['Lifehacks', 'Productivity', 'Blockchain', 'IoT', 'Enterprise', 'Music/Art', 'Robotic Process Automation']",Development,"['AED Challenge', 'Mango Challenge', 'Restb.ai Challenge']","['English', 'Catalan', 'Spanish']",[],4,"{'Saturday morning': True, 'Saturday afternoon': False, 'Saturday night': False, 'Sunday morning': True, 'Sunday afternoon': True}",0.09488287207834224,0.0,0.02616068968953035,0.0
3fe4a2d7-9066-4883-b534-3476b1b0e6b2,Alejandra English Moreno,alejandra_english_moreno@gmail.com,19,2nd year,M,Universidad Complutense de Madrid,None,"{'React Native': 3, 'IoT': 6, 'Rust': 7, 'Blockchain': 6, 'PyTorch': 2, 'Docker': 7, 'C++': 7}",Intermediate,1,"['E-commerce/Retail', 'Blockchain', 'Design', 'Cybersecurity', 'Social Good', 'Voice skills', 'Communication', 'Robotic Process Automation']",Analysis,"['Mango Challenge', 'Restb.ai Challenge', 'AED Challenge']","['English', 'Spanish']",[],4,"{'Saturday morning': True, 'Saturday afternoon': True, 'Saturday night': True, 'Sunday morning': True, 'Sunday afternoon': True}",0.014167171853230257,0.020436159823439166,0.0,0.0
f86dbacd-9b94-40c3-8707-964a43e1f841,Alessia Blackwood,alessia_blackwood@gmail.com,21,3rd year,M,Politecnico di Milano,None,"{'MongoDB': 3, 'ios': 7, 'postgresql': 2, 'go': 6}",Intermediate,4,"['Fintech', 'Education', 'Quantum', 'Health']",Analysis,"['Restb.ai Challenge', 'AED Challenge', 'Mango Challenge']","['English', 'Italian']",[],4,"{'Saturday morning': True, 'Saturday afternoon': True, 'Saturday night': True, 'Sunday morning': True, 'Sunday afternoon': True}",0.08874349240452917,0.0,0.0,0.014738532692110111
0aec2451-3c28-4252-ba0c-4d1fc719ce79,Alessia Riley,alessia_riley@gmail.com,21,3rd year,S,Universidad de Sevilla,None,"{'Natural Language Processing': 5, 'PostgreSQL': 4, 'Git': 6, 'Java': 2, 'HTML/CSS': 2, 'Docker': 6, 'TensorFlow': 4, 'Go': 5}",Intermediate,3,"['Productivity', 'IoT', 'Machine Learning/AI', 'Robotic Process Automation', 'E-commerce/Retail', 'Education', 'Fintech']",Visualization,"['Restb.ai Challenge', 'Mango Challenge', 'AED Challenge']","['English', 'Spanish', 'Italian']",[],4,"{'Saturday morning': True, 'Saturday afternoon': True, 'Saturday night': True, 'Sunday morning': True, 'Sunday afternoon': True}",0.053746898587152266,0.06408766269183783,0.03706471417024043,0.0
275c1954-cad1-4287-8b64-d0ea0aaac6be,Luciana Patel,luciana_patel@outlook.com,21,3rd year,M,Universidad Complutense de Madrid,None,"{'Data Visualization': 2, 'iot': 2, 'c++': 6, 'ios': 6}",Intermediate,2,"['E-commerce/Retail', 'Blockchain', 'Productivity', 'Machine Learning/AI', 'Health', 'Web']",Visualization,"['Mango Challenge', 'Restb.ai Challenge', 'AED Challenge']","['English', 'Spanish']",[],4,"{'Saturday morning': True, 'Saturday afternoon': True, 'Saturday night': True, 'Sunday morning': True, 'Sunday afternoon': True}",0.02119355628768801,0.10206772253822378,0.0,0.0360178280622722
2375a200-537c-43ef-9ca4-9d0d01c92b57,Ana Mirallès,ana_miralls@gmail.com,19,2nd year,XL,Universitat Ramon Llull (URL),None,"{'Go': 3, 'iOS Development': 5, 'Rust': 7, 'Java': 6, 'Flutter': 7}",Intermediate,5,"['E-commerce/Retail', 'Productivity', 'Design', 'Health', 'Music/Art', 'Cybersecurity', 'AR/VR', 'Gaming', 'Machine Learning/AI']",Visualization,"['Restb.ai Challenge', 'AED Challenge', 'Mango Challenge']","['English', 'Catalan']",[],4,"{'Saturday morning': True, 'Saturday afternoon': False, 'Saturday night': True, 'Sunday morning': True, 'Sunday afternoon': True}",0.0,0.006886432151801365,0.0,0.0
62b0ecb1-63fa-4327-b04e-98aff0e35e32,Emily Isabel Moreno,emily_isabel_moreno@gmail.com,19,1st year,M,Universidad de Granada,None,"{'HTML/CSS': 1, 'Go': 4}",Beginner,2,"['E-commerce/Retail', 'Education', 'Voice skills', 'Machine Learning/AI', 'Social Good', 'Enterprise', 'AR/VR']",Development,"['AED Challenge', 'Mango Challenge', 'Restb.ai Challenge']","['English', 'Spanish']",[],4,"{'Saturday morning': True, 'Saturday afternoon': True, 'Saturday night': True, 'Sunday morning': True, 'Sunday afternoon': True}",0.07838594712381688,0.014358843126891249,0.04190490643463284,0.0
41a18a9c-a94c-4930-9154-4d4283385e47,Evelyn Ruby Jackson,evelyn_ruby_jackson@gmail.com,20,3rd year,M,Universitat de Barcelona (UB),None,"{'IoT': 6, 'JavaScript': 2, 'Flask': 5, 'C++': 6, 'iOS Development': 7, 'Machine Learning': 3, 'Blockchain': 3, 'React Native': 4, 'Android Development': 2}",Intermediate,3,"['AR/VR', 'Lifehacks', 'Communication', 'DevOps']",Analysis,"['AED Challenge', 'Mango Challenge', 'Restb.ai Challenge']",['English'],[],4,"{'Saturday morning': False, 'Saturday afternoon': True, 'Saturday night': True, 'Sunday morning': True, 'Sunday afternoon': True}",0.04485945024549283,0.008013395281848086,0.0,0.0
11ffe114-f6ab-47ea-a245-ca25e2012000,Lena Fèvre Canaleta,lena_fvre_canaleta@outlook.com,22,4th year,M,Universitat de Barcelona (UB),None,"{'Flutter': 2, 'Go': 4, 'UI/UX Design': 7, 'iOS Development': 6, 'Docker': 5, 'JavaScript': 7, 'React': 2, 'MongoDB': 6}",Intermediate,4,"['Blockchain', 'AR/VR', 'Productivity', 'Gaming', 'E-commerce/Retail']",Development,"['Restb.ai Challenge', 'Mango Challenge', 'AED Challenge']","['English', 'Catalan', 'Spanish', 'French']",[],4,"{'Saturday morning': True, 'Saturday afternoon': True, 'Saturday night': True, 'Sunday morning': True, 'Sunday afternoon': True}",0.0418960420792475,0.03277435109906579,0.06091812855614467,0.019306416040872028
c8c21de4-24ca-4835-b073-9240fed8aff2,Emily Wellesley,emily_wellesley@gmail.com,21,3rd year,M,Universitat de Barcelona (UB),None,"{'Git': 3, 'iOS Development': 5, 'JavaScript': 6, 'Java': 6, 'MongoDB': 5, 'TypeScript': 4, 'Flask': 7, 'AWS/Azure/GCP': 2}",Intermediate,3,"['Enterprise', 'Voice skills', 'Gaming']",Don't know,"['Restb.ai Challenge', 'Mango Challenge', 'AED Challenge']",['English'],[],4,"{'Saturday morning': True, 'Saturday afternoon': True, 'Saturday night': True, 'Sunday morning': True, 'Sunday afternoon': True}",0.0,0.006493222281526956,0.0,0.0
2ab86d8e-4e0a-4ea9-9df6-fce64201922b,Marta Fernández Ribas,marta_fernndez_ribas@gmail.com,18,2nd year,L,Universitat de Lleida (UDL),None,"{'UI/UX Design': 4, 'iOS Development': 2, 'Computer Vision': 3, 'Git': 5, 'Blockchain': 3, 'React Native': 5}",Intermediate,1,"['Voice skills', 'Lifehacks', 'E-commerce/Retail', 'Cybersecurity', 'Design']",Analysis,"['Restb.ai Challenge', 'AED Challenge', 'Mango Challenge']","['Catalan', 'Spanish']",[],4,"{'Saturday morning': True, 'Saturday afternoon': False, 'Saturday night': True, 'Sunday morning': True, 'Sunday afternoon': True}",0.06434369697880418,0.00418876737797713,0.0,0.0
6485cece-024b-4deb-867c-bb954f814b28,Camila Odette Laurent,camila_odette_laurent@outlook.com,19,2nd year,M,Universidad de Valencia,None,"{'IoT': 4, 'C++': 3}",Beginner,0,"['Databases', 'Robotic Process Automation', 'Communication', 'Voice skills', 'Quantum', 'E-commerce/Retail', 'Cybersecurity', 'Social Good', 'DevOps']",Design,"['Mango Challenge', 'AED Challenge', 'Restb.ai Challenge']","['English', 'Spanish', 'French']",[],4,"{'Saturday morning': False, 'Saturday afternoon': False, 'Saturday night': True, 'Sunday morning': True, 'Sunday afternoon': True}",0.01073650983894424,0.01857739905805213,0.028786688348027927,0.01824638395362824
4b12946a-f182-40ef-9e3f-747721acc99a,Àngels Waverley,ngels_waverley@gmail.com,20,3rd year,M,Universitat Politècnica de Catalunya (UPC),None,"{'Android Development': 3, 'Rust': 5, 'Machine Learning': 3, 'iOS Development': 5, 'Blockchain': 2, 'Go': 6, 'React Native': 6, 'TypeScript': 5, 'UI/UX Design': 3}",Intermediate,2,"['Gaming', 'Robotic Process Automation', 'AR/VR', 'Fintech']",Design,"['AED Challenge', 'Restb.ai Challenge', 'Mango Challenge']","['English', 'Catalan']",[],4,"{'Saturday morning': True, 'Saturday afternoon': True, 'Saturday night': True, 'Sunday morning': True, 'Sunday afternoon': True}",0.0,0.004046823808717053,0.0,0.0
3de31467-f008-46cb-af8b-15dcb1f1f1ff,Katarina Sofia Reinhard,katarina_sofia_reinhard@gmail.com,21,3rd year,M,Universidad de Salamanca,Vegetarian,"{'TypeScript': 4, 'C++': 7, 'Machine Learning': 5, 'Data Visualization': 2, 'IoT': 2, 'Python': 5}",Intermediate,1,"['Gaming', 'Robotic Process Automation', 'Quantum', 'Health', 'Communication', 'Music/Art', 'E-commerce/Retail']",Analysis,"['Mango Challenge', 'AED Challenge', 'Restb.ai Challenge']","['English', 'Spanish', 'French', 'German']",[],4,"{'Saturday morning': True, 'Saturday afternoon': True, 'Saturday night': True, 'Sunday morning': True, 'Sunday afternoon': True}",0.07818595415948924,0.0,0.0,0.0
5b87e822-ce03-4481-b031-d06d581b8d6b,Sophia Garcia,sophia_garcia@gmail.com,21,3rd year,S,Abat Oliba CEU,Vegetarian,"{'MongoDB': 3, 'Flask': 5, 'Go': 7, 'AWS/Azure/GCP': 2, 'Machine Learning': 5, 'SQL': 6, 'TypeScript': 5}",Intermediate,5,"['Music/Art', 'Design', 'Social Good']",Design,"['Restb.ai Challenge', 'Mango Challenge', 'AED Challenge']",[],[],4,"{'Saturday morning': True, 'Saturday afternoon': True, 'Saturday night': True, 'Sunday morning': True, 'Sunday afternoon': True}",0.013662320127498361,0.0,0.0,0.015133122973350637
e3fdcec3-7223-4eae-b011-b5e90d5b33e2, Aurélie Blanchefleur,_aurlie_blanchefleur@gmail.com,20,3rd year,XL,École Polytechnique,None,"{'Machine Learning': 3, 'Go': 7, 'Figma': 4, 'Blockchain': 5, 'Java': 7, 'Flask': 5, 'Data Analysis': 3, 'TensorFlow': 2, 'Agile Methodology': 4}",Intermediate,1,"['Mobile', 'Education', 'Cybersecurity']",Design,"['AED Challenge', 'Restb.ai Challenge', 'Mango Challenge']",['French'],[],4,"{'Saturday morning': True, 'Saturday afternoon': True, 'Saturday night': True, 'Sunday morning': True, 'Sunday afternoon': True}",0.0,0.004042436644602693,0.03765999760505761,0.02387071300758623
2fd98f13-6f28-4aac-8f12-7c9cd435a0b1,Alexandra Esperanza,alexandra_esperanza@gmail.com,20,3rd year,M,Universitat Politècnica de Catalunya (UPC),None,"{'Rust': 5, 'Android Development': 7, 'Go': 3, 'PostgreSQL': 5, 'SQL': 3, 'iOS Development': 5}",Intermediate,2,"['Productivity', 'Voice skills', 'Communication', 'AR/VR', 'Mobile', 'Lifehacks']",Analysis,"['Mango Challenge', 'AED Challenge', 'Restb.ai Challenge']",[],[],4,"{'Saturday morning': True, 'Saturday afternoon': True, 'Saturday night': True, 'Sunday morning': True, 'Sunday afternoon': True}",0.13239402382392887,0.02523910560796543,0.032747873129296196,0.0
e9799ffd-4308-46cb-a6a6-9b001ed7d07c,Alejandro García Ramírez,alejandro_garca_ramrez@gmail.com,20,2nd year,M,Universidad de Granada,None,"{'Data Analysis': 6, 'iOS Development': 2, 'PyTorch': 5, 'AWS/Azure/GCP': 5, 'IoT': 2, 'TypeScript': 3, 'MongoDB': 5, 'Android Development': 6, 'TensorFlow': 2}",Intermediate,2,"['Robotic Process Automation', 'Communication', 'IoT', 'Music/Art', 'Fintech', 'DevOps']",Analysis,"['Mango Challenge', 'Restb.ai Challenge', 'AED Challenge']",['Spanish'],[],4,"{'Saturday morning': True, 'Saturday afternoon': True, 'Saturday night': True, 'Sunday morning': True, 'Sunday afternoon': True}",0.02369636743824845,0.022235583756807255,0.043305349167131316,0.0655181595752896
455d93f0-6322-46a3-b69f-8b25e9eea41a,Emily Rose Watts,emily_rose_watts@gmail.com,21,3rd year,S,Universitat Ramon Llull (URL),None,"{'Android Development': 6, 'MongoDB': 3, 'HTML/CSS': 4, 'IoT': 5, 'Blockchain': 3, 'React Native': 3, 'Machine Learning': 5}",Intermediate,5,"['Machine Learning/AI', 'Databases', 'Health', 'E-commerce/Retail', 'Productivity', 'Fintech']",Design,"['AED Challenge', 'Restb.ai Challenge', 'Mango Challenge']",['English'],[],4,"{'Saturday morning': True, 'Saturday afternoon': True, 'Saturday night': False, 'Sunday morning': True, 'Sunday afternoon': True}",0.009936177121652073,0.017192582158390642,0.0,0.016886241945711124
e51c17b6-2f8e-472f-a42e-beafe439e376,Pilar Cristina Fletcher,pilar_cristina_fletcher@gmail.com,21,3rd year,S,Universitat Internacional de Catalunya (UIC),Gluten-free,"{'Data Analysis': 4, 'Android Development': 3, 'IoT': 3, 'Blockchain': 3}",Intermediate,3,"['Health', 'Enterprise', 'Productivity', 'Social Good', 'Machine Learning/AI']",Development,"['AED Challenge', 'Mango Challenge', 'Restb.ai Challenge']","['English', 'Catalan', 'Spanish']",['2714f037-8b93-4606-8be1-6d90f0a1a370'],1,"{'Saturday morning': True, 'Saturday afternoon': True, 'Saturday night': False, 'Sunday morning': True, 'Sunday afternoon': True}",0.052865464510064554,0.0068830714913478575,0.03206190704629799,0.0
c8dada32-52de-4dbf-b603-579aeaddb667,Cristina Schnell,cristina_schnell@outlook.com,17,1st year,XL,Universitat de Lleida (UDL),None,"{'SQL': 3, 'iOS Development': 4}",Beginner,2,"['AR/VR', 'Design', 'IoT']",Analysis,"['AED Challenge', 'Restb.ai Challenge', 'Mango Challenge']","['English', 'Catalan', 'Spanish', 'German']",[],4,"{'Saturday morning': True, 'Saturday afternoon': True, 'Saturday night': True, 'Sunday morning': True, 'Sunday afternoon': True}",0.03165870051525634,0.1136290073273235,0.0,0.0
